url,id,type,caption,commentsCount,likesCount,timestamp,isCommentsDisabled,date,month,groundtruth
https://www.instagram.com/p/DVgkh68iR7R/,3846234742484180689,Video,"Tudo não passou de mais um circo para tentar destruir a reputação de Bolsonaro. O tempo, como sempre, mostra que Bolsonaro tinha razão.",4645,134196,2026-03-05 16:09:05+00:00,False,2026-03-05,3,
https://www.instagram.com/p/DZtFd_Epm8M/,3921814901330702092,Video,Lula nunca perde uma oportunidade de atacar a polícia e defender os bandidos. Fica a dica: sempre desconfie de um petista!,13671,217763,2026-06-17 22:54:47+00:00,False,2026-06-17,6,
https://www.instagram.com/p/DYiDVTXJOeO/,3900694885294204814,Video,"O trabalhador merece liberdade de escolha, merece a chance de melhorar sua renda e de ter mais horas de folga quando quiser. Tudo isso é possível. E ainda com todos os direitos garantidos!",9969,145402,2026-05-19 19:36:11+00:00,False,2026-05-19,5,
https://www.instagram.com/p/DZeBYDNpwGz/,3917574776623137203,Video,"Obrigado, Altamira! Vocês são orgulho para o nosso Brasil e merecem todo apoio. Se o povo de Altamira prospera, o Brasil prospera!

@edermauropa
@doutordanielsantos
@zequinhamarinhooficial
@delegadocaveira
@rogeriobarrapa
@joaquim_passarinho",1675,24104,2026-06-12 02:29:56+00:00,False,2026-06-12,6,
https://www.instagram.com/p/DWzbqnHCbmv/,3869558180309219759,Video,"Hoje estive na Assembleia de Deus em São Paulo – Ministério do Belém (@adbelemsp) e fui abençoado com uma oração do @pastorjosewellington, um homem que, sem dúvida, é instrumento de Deus. São essas orações que nos fortalecem para seguir firmes na missão de resgatar o Brasil.

Com @rogerio.smarinho",5986,74632,2026-04-06 20:30:13+00:00,False,2026-04-06,4,
https://www.instagram.com/p/DUqiCHfDj0S/,3831024112089578770,Video,"E esse hit aqui? 😬🇧🇷

Fez um vídeo com a música “Meu Amigo Flávio”? Me marca na publicação",11106,282296,2026-02-12 16:28:29+00:00,False,2026-02-12,2,
https://www.instagram.com/p/DXxWoCkRaXw/,3886987461955790320,Video,"Hoje é dia de homenagear um homem que tem marcado sua trajetória com coragem, posicionamento e dedicação ao Brasil. Parabéns, !
Meus amigo @flaviobolsonaro

Que Deus continue guiando seus passos, fortalecendo sua fé e te protegendo de todo mal. Que não falte sabedoria, saúde e determinação para seguir firme na missão que lhe foi confiada.

Receba o carinho e a admiração de tantos brasileiros que reconhecem sua luta. Feliz aniversário! 🎉",6001,59786,2026-04-30 21:39:22+00:00,False,2026-04-30,4,
https://www.instagram.com/p/DYCq2EgpO2G/,3891861461649386886,Video,"O RIO PODE ENTRAR EM COLAPSO!

Se o STF mudar a distribuição dos royalties do petróleo, o impacto para o Rio de Janeiro será devastador. Bilhões de reais deixarão de financiar saúde, educação, segurança e infraestrutura, afetando diretamente a economia, os empregos e os serviços essenciais para milhões de fluminenses.

Peço aos ministros do STF que não levem o Rio de Janeiro à falência e declarem a lei dos royalties inconstitucional.",3526,96134,2026-05-07 15:07:11+00:00,False,2026-05-07,5,
https://www.instagram.com/p/DYGLMXQibLH/,3892848156027237063,Image,"Hoje é uma data importante. Sem dúvida, um dia histórico.

Mas ainda estamos longe de reparar todas as injustiças cometidas contra milhares de brasileiros, inclusive contra o presidente @jairmessiasbolsonaro .

A aprovação da Lei da Dosimetria é um passo importante, mas a nossa luta continua.

Vamos seguir firmes por cada brasileiro que ainda sofre com perseguições, excessos e punições desproporcionais.

O Brasil precisa voltar a ser um país onde prevaleçam a justiça, o equilíbrio e o respeito às garantias individuais.",1708,38844,2026-05-08 23:42:25+00:00,False,2026-05-08,5,
https://www.instagram.com/p/DWOwgZoCVMn/,3859235263474127655,Video,Nosso pedido de prisão humanitária tem grandes chances de prosperar. Isso é o justo! É cumprir a lei!,2224,46353,2026-03-23 14:40:01+00:00,False,2026-03-23,3,
https://www.instagram.com/p/DXpvYzeEVas/,3884844566302512812,Video,"Nós estamos do lado de quem produz, investe e faz o Brasil crescer. Viva o agro! 

30% do nosso PIB e praticamente metade das exportações do país vêm do campo com muito suor e trabalho.

É tecnologia, é inovação, é produtividade. É acordar cedo, assumir riscos e garantir alimento na mesa e energia para milhões de pessoas.

Nós temos orgulho do produtor rural!",3765,104051,2026-04-27 22:40:52+00:00,False,2026-04-27,4,
https://www.instagram.com/p/DTQJB-2CTsB/,3805581403744713473,Video,"8 DE JANEIRO DA MENTIRA
GOLPE DA ESQUERDA 
LULA JÁ TE ENGANOU HOJE?",8392,122485,2026-01-08 13:58:53+00:00,False,2026-01-08,1,
https://www.instagram.com/p/DTrCIfKjbQa/,3813150888811148314,Video,"Não temas, porque eu sou contigo; não te assombres, porque eu sou teu Deus; eu te fortaleço, e te ajudo, e te sustento com a destra da minha justiça. 

Isaías 41:10",5607,226292,2026-01-19 00:37:33+00:00,False,2026-01-19,1,
https://www.instagram.com/p/DW0A8LvCes7/,3869722115587042107,Video,A minha luta sempre foi contra qualquer tipo de doutrinação de crianças em sala de aula.,6117,220193,2026-04-07 01:56:21+00:00,False,2026-04-07,4,
https://www.instagram.com/p/DWeyLWYDOz7/,3863746212596083963,Video,"Aprendi muito com meu pai ao longo da vida, mas os quatro anos em que ele esteve na presidência foi um doutorado. Estamos prontos para resgatar o Brasil e recolocar o país no caminho da prosperidade

Com @bolsonarosp",6296,124094,2026-03-29 20:08:01+00:00,False,2026-03-29,3,
